City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
280,San Cristobal,VE,2022-10-12 00:11:33,7.7669,-72.225,67.91,89,21,2.89
281,Verkhnyaya Toyma,RU,2022-10-12 00:11:34,62.2349,44.9985,38.48,94,90,4.5
282,Nanjing,CN,2022-10-12 00:10:05,32.0617,118.7778,58.19,64,1,7.36
283,Juneau,US,2022-10-12 00:11:35,58.3019,-134.4197,53.22,92,100,8.05
284,Elizabeth City,US,2022-10-12 00:09:42,36.2946,-76.2511,60.03,83,0,3.44
285,Dikson,RU,2022-10-12 00:11:35,73.5069,80.5464,32.45,99,100,8.88
286,Xuanhua,CN,2022-10-12 00:11:36,40.6103,115.0447,50.0,28,33,2.24
287,Muhos,FI,2022-10-12 00:11:36,64.808,25.9931,40.89,91,86,8.93
288,Rawson,AR,2022-10-12 00:11:37,-43.3002,-65.1023,64.96,34,82,20.33
289,Porto-Vecchio,FR,2022-10-12 00:11:37,41.591,9.2795,62.26,94,0,6.91
290,Yarega,RU,2022-10-12 00:11:38,63.4354,53.5765,41.11,87,100,3.96
291,Poum,NC,2022-10-12 00:11:38,-20.2333,164.0167,77.45,72,92,10.98
292,Norman Wells,CA,2022-10-12 00:11:39,65.282,-126.8329,31.57,75,26,11.3
293,Pangnirtung,CA,2022-10-12 00:11:39,66.1451,-65.7125,20.26,72,32,1.12
294,Padang,ID,2022-10-12 00:11:40,-0.9492,100.3543,73.45,89,100,4.03
295,Palu,ID,2022-10-12 00:11:41,-0.8917,119.8707,76.89,91,100,2.01
296,Morondava,MG,2022-10-12 00:11:41,-20.2833,44.2833,74.7,84,16,4.65
297,Shilong,CN,2022-10-12 00:11:42,23.1123,113.8425,77.0,36,6,4.79
298,Villa Union,MX,2022-10-12 00:11:42,23.2,-106.2333,89.56,48,0,5.75
299,Sanwer,IN,2022-10-12 00:11:43,22.9833,75.8333,74.05,85,64,3.47
300,Atar,MR,2022-10-12 00:02:20,20.5169,-13.0499,92.08,24,99,9.51
301,Chadiza,ZM,2022-10-12 00:11:43,-14.0678,32.4392,64.56,40,0,5.39
302,Ouegoa,NC,2022-10-12 00:11:44,-20.35,164.4333,80.92,62,97,9.01
303,Launceston,AU,2022-10-12 00:11:44,-41.45,147.1667,63.61,68,100,1.14
304,Nhlangano,SZ,2022-10-12 00:11:45,-27.1167,31.2,63.75,79,81,4.29
305,Aykhal,RU,2022-10-12 00:11:45,66.0,111.5,31.23,99,100,6.13
306,Lagos,NG,2022-10-12 00:11:46,6.5833,3.75,75.09,94,88,3.18
307,Fairbanks,US,2022-10-12 00:11:33,64.8378,-147.7164,33.76,76,75,11.5
308,Melchor De Mencos,GT,2022-10-12 00:11:47,17.0686,-89.1522,78.39,91,98,5.53
309,Touros,BR,2022-10-12 00:02:15,-5.1989,-35.4608,77.9,73,90,17.69
310,Northam,GB,2022-10-12 00:11:47,51.0333,-4.2167,50.61,86,100,8.61
311,Faanui,PF,2022-10-12 00:11:48,-16.4833,-151.75,78.44,76,27,18.14
312,Charters Towers,AU,2022-10-12 00:11:48,-20.1,146.2667,79.41,50,30,12.75
313,Paamiut,GL,2022-10-12 00:11:49,61.994,-49.6678,31.17,66,92,8.95
314,Torbay,CA,2022-10-12 00:09:30,47.6666,-52.7314,49.26,77,36,5.99
315,Ramanuj Ganj,IN,2022-10-12 00:12:50,23.8,83.7,69.49,93,85,3.31
316,Kijini,TZ,2022-10-12 00:12:50,-5.85,39.3167,72.37,78,4,7.56
317,Baruun-Urt,MN,2022-10-12 00:12:51,46.6806,113.2792,40.05,33,100,6.51
318,Souillac,MU,2022-10-12 00:12:51,-20.5167,57.5167,70.18,78,20,8.05
319,Guerrero Negro,MX,2022-10-12 00:12:52,27.9769,-114.0611,71.78,75,29,16.93
320,Riohacha,CO,2022-10-12 00:12:52,11.5444,-72.9072,81.57,76,37,10.47
321,Bubaque,GW,2022-10-12 00:12:53,11.2833,-15.8333,79.84,81,98,17.4
322,Alice Springs,AU,2022-10-12 00:12:53,-23.7,133.8833,88.21,40,5,24.16
323,Tura,IN,2022-10-12 00:12:54,25.5198,90.2201,70.61,99,100,4.0
324,Flin Flon,CA,2022-10-12 00:12:54,54.7682,-101.865,46.85,63,100,17.49
325,Ponta Pora,BR,2022-10-12 00:12:55,-22.5361,-55.7256,60.12,98,97,3.47
326,Baherden,TM,2022-10-12 00:12:56,38.4362,57.4316,66.2,48,1,4.29
327,San Felipe,VE,2022-10-12 00:12:56,10.3399,-68.7425,73.18,97,87,1.99
328,Svetlaya,RU,2022-10-12 00:12:17,46.5389,138.3297,49.32,50,1,5.99
329,Nouadhibou,MR,2022-10-12 00:11:33,20.931,-17.0347,75.69,68,91,20.31
330,Longyearbyen,SJ,2022-10-12 00:10:46,78.2186,15.6401,35.44,69,75,14.97
331,Kabo,CF,2022-10-12 00:12:57,7.6994,18.629,69.75,90,89,2.06
332,Margate,GB,2022-10-12 00:12:58,51.3813,1.3862,46.31,71,65,4.68
333,Araouane,ML,2022-10-12 00:12:59,18.9048,-3.5265,89.73,15,81,1.52
334,Monte Patria,CL,2022-10-12 00:12:59,-30.6919,-70.9467,64.83,48,3,3.13
335,Presov,SK,2022-10-12 00:13:00,49.1667,21.25,50.38,84,40,4.38
336,Vardo,NO,2022-10-12 00:13:00,70.3705,31.1107,44.58,93,100,14.97
337,Baghdad,IQ,2022-10-12 00:13:01,33.3406,44.4009,67.91,49,0,3.44
338,Merauke,ID,2022-10-12 00:13:01,-8.4667,140.3333,83.07,75,53,5.75
339,Khor,RU,2022-10-12 00:13:02,47.8861,134.9464,41.02,74,0,9.53
340,Egvekinot,RU,2022-10-12 00:13:02,66.3167,-179.1667,17.73,61,3,5.06
341,Nieves,PH,2022-10-12 00:13:03,15.3274,120.9485,80.31,84,91,2.1
342,Canutama,BR,2022-10-12 00:13:03,-6.5339,-64.3831,74.62,92,88,3.02
343,Pasni,PK,2022-10-12 00:13:04,25.2631,63.471,79.2,38,0,5.5
344,Waingapu,ID,2022-10-12 00:13:04,-9.6567,120.2641,82.06,67,100,1.32
345,Henties Bay,NA,2022-10-12 00:13:05,-22.116,14.2845,58.73,91,51,6.69
346,San Quintin,MX,2022-10-12 00:13:05,30.4833,-115.95,69.37,75,35,12.1
347,Camacha,PT,2022-10-12 00:13:06,33.0833,-16.3333,63.82,82,40,14.97
348,Port Lincoln,AU,2022-10-12 00:13:06,-34.7333,135.8667,59.47,60,56,12.95
349,Havre-Saint-Pierre,CA,2022-10-12 00:13:07,50.2334,-63.5986,45.39,82,100,18.9
350,Megion,RU,2022-10-12 00:13:07,61.0296,76.1136,37.42,87,85,10.47
351,Genhe,CN,2022-10-12 00:13:08,50.7833,121.5167,38.55,53,100,2.53
352,Olinda,BR,2022-10-12 00:09:14,-8.0089,-34.8553,73.13,88,75,17.27
353,Saint-Joseph,RE,2022-10-12 00:13:09,-21.3667,55.6167,66.58,75,25,10.27
354,Saint Anthony,US,2022-10-12 00:13:09,45.0205,-93.218,75.9,58,0,19.57
355,Ruidoso,US,2022-10-12 00:13:10,33.3317,-105.673,65.97,43,2,13.8
356,Dorado,PR,2022-10-12 00:10:41,18.4588,-66.2677,82.96,90,4,11.01
357,Sobolevo,RU,2022-10-12 00:13:11,54.4299,31.8996,44.73,76,99,5.19
358,Normandin,CA,2022-10-12 00:13:11,48.8333,-72.5321,45.12,71,59,7.14
359,Khandyga,RU,2022-10-12 00:13:12,62.6667,135.6,27.9,92,100,4.59
360,Walvis Bay,NA,2022-10-12 00:13:13,-22.9575,14.5053,58.08,95,42,12.86
361,Vila Velha,BR,2022-10-12 00:13:13,-20.3297,-40.2925,76.95,78,20,10.36
362,Kelvington,CA,2022-10-12 00:13:14,52.1667,-103.5343,48.63,41,95,18.37
363,Laguna,US,2022-10-12 00:13:15,38.421,-121.4238,91.44,27,0,10.36
364,Voskresenskoye,RU,2022-10-12 00:14:15,56.8381,45.4317,44.01,79,100,5.57
365,Baracoa,CU,2022-10-12 00:14:16,20.3467,-74.4958,79.83,84,59,5.84
366,Samarai,PG,2022-10-12 00:14:16,-10.6167,150.6667,83.01,72,27,8.93
367,Freeport,US,2022-10-12 00:10:47,40.6576,-73.5832,65.16,78,0,10.36
368,Duvan,RU,2022-10-12 00:14:17,55.695,57.9024,48.61,69,100,2.89
369,Rosario,AR,2022-10-12 00:11:52,-32.9468,-60.6393,65.82,42,0,4.61
370,Mehran,IR,2022-10-12 00:14:18,33.1222,46.1646,76.75,22,0,8.52
371,Grindavik,IS,2022-10-12 00:14:19,63.8424,-22.4338,43.27,81,40,14.97
372,Panama City,PA,2022-10-12 00:13:36,8.9936,-79.5197,81.28,84,20,5.75
373,Marabba,SD,2022-10-12 00:14:20,12.35,32.1833,81.63,58,66,9.91
374,Ahipara,NZ,2022-10-12 00:14:21,-35.1667,173.1667,63.3,60,100,2.82
375,Los Andes,CL,2022-10-12 00:14:21,-32.8337,-70.5983,59.02,64,77,0.11
376,Jesup,US,2022-10-12 00:14:22,31.6074,-81.8854,73.33,83,75,11.5
377,Vostok,RU,2022-10-12 00:11:28,46.4856,135.8833,37.99,72,19,5.99
378,Lom,BG,2022-10-12 00:14:23,43.8139,23.2361,58.87,59,99,2.26
379,Angoche,MZ,2022-10-12 00:14:23,-16.2325,39.9086,74.1,86,5,1.81
380,Pevek,RU,2022-10-12 00:14:24,69.7008,170.3133,25.25,89,100,21.81
381,Camargo,MX,2022-10-12 00:14:24,27.6667,-105.1667,78.6,32,0,2.08
382,Severo-Yeniseyskiy,RU,2022-10-12 00:14:25,60.3725,93.0408,31.57,94,100,8.32
383,Mayo,US,2022-10-12 00:14:25,38.8876,-76.5119,65.08,79,0,6.91
384,Seoul,KR,2022-10-12 00:12:08,37.5683,126.9778,51.24,44,0,2.66
385,Komsomolskiy,UZ,2022-10-12 00:14:26,40.4272,71.7189,54.32,43,0,6.91
386,Portland,US,2022-10-12 00:11:34,45.5234,-122.6762,74.84,48,20,5.75
387,Kanashevo,RU,2022-10-12 00:14:27,55.2169,62.0634,36.16,54,100,2.3
388,Thunder Bay,CA,2022-10-12 00:09:58,48.4001,-89.3168,56.43,77,86,5.14
389,Shelburne,CA,2022-10-12 00:14:28,44.0787,-80.2041,60.76,59,2,10.4
390,Paso De Los Toros,UY,2022-10-12 00:14:28,-32.8167,-56.5167,50.45,93,12,5.99
391,Tiarei,PF,2022-10-12 00:14:29,-17.5333,-149.3333,82.42,79,17,17.16
392,Batticaloa,LK,2022-10-12 00:14:29,7.7102,81.6924,77.63,86,61,11.14
393,Jalu,LY,2022-10-12 00:14:30,29.0331,21.5482,73.18,38,100,4.72
394,Oussouye,SN,2022-10-12 00:14:30,12.485,-16.5469,79.32,84,100,2.21
395,Olden,NO,2022-10-12 00:14:31,61.8364,6.8064,43.54,93,98,8.88
396,Treinta Y Tres,UY,2022-10-12 00:14:31,-33.2333,-54.3833,53.56,98,100,7.34
397,Acari,PE,2022-10-12 00:14:32,-15.4311,-74.6158,66.9,67,18,4.45
398,Gjirokaster,AL,2022-10-12 00:14:32,40.0758,20.1389,59.65,87,28,2.66
399,Narsaq,GL,2022-10-12 00:14:33,60.9167,-46.05,32.22,81,100,7.56
400,Lasa,IT,2022-10-12 00:14:33,46.6166,10.7002,50.36,93,92,1.57
401,Sakakah,SA,2022-10-12 00:12:27,29.9697,40.2064,73.29,29,0,6.53
402,Hambantota,LK,2022-10-12 00:14:34,6.1241,81.1185,77.97,83,58,12.91
403,Yaring,TH,2022-10-12 00:14:35,6.8662,101.3689,78.3,86,100,4.21
404,Hovd,MN,2022-10-12 00:14:35,48.0056,91.6419,33.66,46,12,4.43
405,Buchanan,LR,2022-10-12 00:14:36,5.8808,-10.0467,74.8,95,100,9.06
406,Kavieng,PG,2022-10-12 00:14:36,-2.5744,150.7967,84.69,64,46,4.83
407,Peniche,PT,2022-10-12 00:15:37,39.3558,-9.3811,63.1,95,4,10.22
408,Roald,NO,2022-10-12 00:15:37,62.5833,6.1333,48.76,81,100,12.66
409,Pak Phanang,TH,2022-10-12 00:15:38,8.3511,100.202,80.62,84,99,6.31
410,Chumikan,RU,2022-10-12 00:15:38,54.7183,135.315,37.27,69,9,16.89
411,Kembe,CF,2022-10-12 00:15:39,4.6228,21.8865,66.88,98,82,2.13
412,Camocim,BR,2022-10-12 00:15:39,-2.9022,-40.8411,79.29,77,44,16.6
413,Teya,RU,2022-10-12 00:15:40,60.3778,92.6267,35.53,96,100,7.4
414,Kudymkar,RU,2022-10-12 00:15:40,59.0173,54.656,34.75,87,51,3.22
415,Richards Bay,ZA,2022-10-12 00:15:41,-28.783,32.0377,72.27,78,73,4.54
416,Pilar,BR,2022-10-12 00:12:46,-9.5972,-35.9567,71.28,89,16,4.23
417,Gavle,SE,2022-10-12 00:15:42,60.6745,17.1417,34.38,82,8,1.01
418,Hastings,GB,2022-10-12 00:15:42,50.8552,0.5729,50.52,96,68,1.74
419,Taltal,CL,2022-10-12 00:15:43,-25.4,-70.4833,59.14,74,23,4.41
420,Goulburn,AU,2022-10-12 00:13:01,-34.75,149.7167,58.77,68,80,10.83
421,Hutchinson,US,2022-10-12 00:15:44,38.0608,-97.9298,78.53,56,0,20.71
422,Tatawin,TN,2022-10-12 00:15:44,32.9297,10.4518,73.9,64,30,3.4
423,Vanavara,RU,2022-10-12 00:15:45,60.34,102.2797,35.78,95,100,13.09
424,Muroto,JP,2022-10-12 00:15:46,33.2833,134.15,67.57,63,99,16.89
425,Tahta,EG,2022-10-12 00:15:46,26.7693,31.5021,72.5,48,0,8.95
426,Mantua,IT,2022-10-12 00:15:47,45.1667,10.7833,59.95,88,43,4.18
427,Sur,OM,2022-10-12 00:11:45,22.5667,59.5289,79.66,33,4,6.69
428,Chernyshevskiy,RU,2022-10-12 00:12:23,63.0128,112.4714,33.73,98,100,7.78
429,Vestmanna,FO,2022-10-12 00:15:48,62.1564,-7.1664,49.12,100,100,10.36
430,Tateyama,JP,2022-10-12 00:15:48,34.9833,139.8667,69.1,67,100,16.58
431,Ibra,OM,2022-10-12 00:15:49,22.6906,58.5334,70.9,28,5,2.01
432,Zverinogolovskoye,RU,2022-10-12 00:15:49,54.4586,64.8542,47.28,52,100,4.88
433,Vao,NC,2022-10-12 00:15:50,-22.6667,167.4833,72.81,76,85,11.32
434,Eyl,SO,2022-10-12 00:15:50,7.9803,49.8164,77.0,81,86,15.21
435,Tokmak,UA,2022-10-12 00:15:51,47.2514,35.7058,46.18,76,8,7.18
436,Carrickfergus,GB,2022-10-12 00:15:51,54.7158,-5.8058,51.76,86,75,12.66
437,Mangan,IN,2022-10-12 00:15:52,27.5167,88.5333,69.19,95,100,2.66
438,Qasigiannguit,GL,2022-10-12 00:15:52,68.8193,-51.1922,19.56,91,100,4.68
439,Srandakan,ID,2022-10-12 00:15:53,-7.9386,110.2506,79.02,83,93,7.54
440,Quelimane,MZ,2022-10-12 00:15:53,-17.8786,36.8883,69.75,100,40,2.3
441,Port Shepstone,ZA,2022-10-12 00:15:54,-30.7414,30.455,69.66,76,47,14.07
442,Show Low,US,2022-10-12 00:11:48,34.2542,-110.0298,66.49,51,20,4.61
443,Shestakovo,RU,2022-10-12 00:12:18,56.4915,103.96,39.67,97,100,10.29
444,Solhan,TR,2022-10-12 00:15:54,38.9634,41.0293,51.4,47,2,2.51
445,Dothan,US,2022-10-12 00:13:02,31.2232,-85.3905,75.79,60,0,4.61
446,Rumford,US,2022-10-12 00:15:55,44.5537,-70.5509,49.55,84,16,2.93
447,Nabire,ID,2022-10-12 00:15:56,-3.3667,135.4833,81.7,76,95,1.99
448,Baykit,RU,2022-10-12 00:15:56,61.67,96.37,35.49,95,100,8.79
449,Kosonsoy,UZ,2022-10-12 00:15:57,41.2561,71.5508,46.96,21,0,4.74
450,Moerai,PF,2022-10-12 00:15:57,-22.4333,-151.3333,70.93,65,54,20.69
451,Edd,ER,2022-10-12 00:15:58,13.9297,41.6925,86.52,60,17,3.67
452,Honiara,SB,2022-10-12 00:15:58,-9.4333,159.95,84.85,69,15,4.47
453,San Patricio,US,2022-10-12 00:16:59,28.017,-97.5169,84.15,63,51,11.81
454,Broken Hill,AU,2022-10-12 00:17:00,-31.95,141.4333,71.55,49,100,13.47
455,Yulara,AU,2022-10-12 00:17:00,-25.2406,130.9889,79.14,20,79,3.51
456,Bac Lieu,VN,2022-10-12 00:15:36,9.285,105.7244,77.13,90,97,8.28
457,Labuhan,ID,2022-10-12 00:17:01,-6.8844,112.2051,79.65,79,99,11.27
458,Ust-Nera,RU,2022-10-12 00:17:02,64.5667,143.2,12.7,88,72,2.55
459,Smolenka,RU,2022-10-12 00:17:02,52.1352,113.4974,35.67,69,10,11.18
460,Byron Bay,AU,2022-10-12 00:12:31,-28.65,153.6167,68.94,56,74,13.96
461,Geraldton,AU,2022-10-12 00:17:03,-28.7667,114.6,57.61,62,49,12.66
462,Chkalovskoye,RU,2022-10-12 00:12:23,44.8392,133.0436,46.99,65,0,4.74
463,Kuytun,RU,2022-10-12 00:17:04,54.3419,101.5036,37.35,73,100,3.56
464,Deputatskiy,RU,2022-10-12 00:17:04,69.3,139.9,3.34,81,12,4.5
465,Rakai,UG,2022-10-12 00:17:05,-0.72,31.4839,61.11,88,84,3.87
466,Serov,RU,2022-10-12 00:17:05,59.6033,60.5787,35.64,91,11,1.07
467,Sambava,MG,2022-10-12 00:17:06,-14.2667,50.1667,66.52,85,25,9.15
468,Garowe,SO,2022-10-12 00:17:07,8.4054,48.4845,75.24,74,96,12.82
469,Shache,CN,2022-10-12 00:17:07,38.4167,77.2406,51.71,27,67,4.76
470,La Ronge,CA,2022-10-12 00:17:08,55.1001,-105.2842,48.45,49,100,13.8
471,Gubkinskiy,RU,2022-10-12 00:17:09,64.434,76.5026,36.45,96,100,14.5
472,Durban,ZA,2022-10-12 00:15:03,-29.8579,31.0292,73.02,74,92,4.0
473,Nadvoitsy,RU,2022-10-12 00:17:09,63.8667,34.3167,47.55,79,100,16.4
474,Riachao Das Neves,BR,2022-10-12 00:17:10,-11.7461,-44.91,79.56,27,59,2.66
475,Saint George,US,2022-10-12 00:12:47,37.1041,-113.5841,85.95,18,0,16.11
476,Jinchang,CN,2022-10-12 00:17:11,38.4953,102.1739,50.43,33,100,2.24
477,Shihezi,CN,2022-10-12 00:17:11,44.3,86.0333,44.98,43,0,4.07
478,Borova,UA,2022-10-12 00:17:12,50.1763,30.1043,51.35,68,95,5.84
479,Coos Bay,US,2022-10-12 00:14:13,43.3665,-124.2179,78.31,78,0,21.85
480,Serenje,ZM,2022-10-12 00:17:13,-13.2325,30.2352,61.02,36,16,4.63
481,Wanning,CN,2022-10-12 00:17:14,18.8003,110.3967,71.55,78,88,9.78
482,Kieta,PG,2022-10-12 00:17:14,-6.2167,155.6333,83.5,74,95,5.75
483,Cathedral City,US,2022-10-12 00:17:15,33.7797,-116.4653,90.81,26,20,16.11
484,Barinas,VE,2022-10-12 00:17:15,8.6226,-70.2075,68.04,100,57,2.3
485,Camopi,GF,2022-10-12 00:17:16,3.1655,-52.3158,72.0,100,97,0.85
486,Axim,GH,2022-10-12 00:17:16,4.8699,-2.2405,76.21,87,32,6.26
487,Marathon,US,2022-10-12 00:17:17,44.9,-89.7668,66.15,75,100,20.71
488,Puerto Maldonado,PE,2022-10-12 00:17:17,-12.6,-69.1833,75.24,90,51,1.63
489,Tambovka,RU,2022-10-12 00:17:18,50.0969,128.0489,40.75,53,48,4.92
490,Brae,GB,2022-10-12 00:17:19,60.3964,-1.353,52.2,92,100,25.05
491,Bima,ID,2022-10-12 00:17:19,-8.4667,118.7167,82.22,73,100,4.52
492,Avera,US,2022-10-12 00:17:20,33.194,-82.5271,72.91,79,83,10.96
493,Batemans Bay,AU,2022-10-12 00:17:20,-35.7167,150.1833,62.1,62,69,8.59
494,Longkou,CN,2022-10-12 00:17:21,37.6508,120.3286,56.66,48,0,6.96
495,Isangel,VU,2022-10-12 00:17:21,-19.55,169.2667,79.11,71,94,8.9
496,Ulladulla,AU,2022-10-12 00:17:22,-35.35,150.4667,64.78,62,66,8.55
497,Honningsvag,NO,2022-10-12 00:17:22,70.9821,25.9704,44.35,76,100,6.91
498,Strezhevoy,RU,2022-10-12 00:17:23,60.7333,77.5889,36.9,89,87,10.31
499,Smithers,CA,2022-10-12 00:12:36,54.7804,-127.1743,49.26,70,79,5.93
500,Umm Kaddadah,SD,2022-10-12 00:18:24,13.6017,26.6876,84.83,43,17,3.44
501,Puerto Carreno,CO,2022-10-12 00:18:24,6.189,-67.4859,78.4,84,97,7.0
502,Mount Gambier,AU,2022-10-12 00:18:25,-37.8333,140.7667,57.85,63,100,7.16
503,Olga,RU,2022-10-12 00:18:26,43.7444,135.2892,50.54,51,0,5.91
504,Rio Gallegos,AR,2022-10-12 00:18:26,-51.6226,-69.2181,44.65,45,20,19.57
505,Kirov,RU,2022-10-12 00:18:27,58.5966,49.6601,36.82,80,44,5.06
506,Taoudenni,ML,2022-10-12 00:18:27,22.6783,-3.9836,91.9,19,39,7.43
507,Ures,MX,2022-10-12 00:18:28,29.4333,-110.4,85.68,33,5,4.92
508,Mount Isa,AU,2022-10-12 00:18:28,-20.7333,139.5,91.17,22,94,5.75
509,Morlaix,FR,2022-10-12 00:18:29,48.5833,-4.0,53.65,82,0,6.91
510,Buguda,IN,2022-10-12 00:18:29,19.8167,84.8,74.08,94,92,0.72
511,Nishihara,JP,2022-10-12 00:18:30,26.1842,127.7558,78.08,67,40,20.71
512,Santa Marta,CO,2022-10-12 00:18:30,11.2408,-74.199,84.88,71,83,10.0
513,Oum Hadjer,TD,2022-10-12 00:18:31,13.2954,19.6966,81.7,57,38,6.6
514,Zaozerne,UA,2022-10-12 00:18:32,45.1582,33.2787,53.83,48,88,5.64
515,Lompoc,US,2022-10-12 00:13:58,34.6391,-120.4579,75.69,87,20,10.36
516,Tuatapere,NZ,2022-10-12 00:18:32,-46.1333,167.6833,53.44,49,53,5.08
517,Kipushi,CD,2022-10-12 00:18:33,-11.7667,27.2333,70.65,31,60,8.19
518,Trairi,BR,2022-10-12 00:17:19,-3.2778,-39.2689,79.21,81,59,11.32
519,Siniscola,IT,2022-10-12 00:18:34,40.5719,9.6922,58.55,90,100,2.71
520,Keti Bandar,PK,2022-10-12 00:18:34,24.1447,67.4497,79.7,65,0,11.56
521,Kavaratti,IN,2022-10-12 00:18:35,10.5669,72.642,80.98,74,78,7.05
522,Fairhope,US,2022-10-12 00:18:35,30.523,-87.9033,77.77,75,20,5.01
523,Zhucheng,CN,2022-10-12 00:18:36,35.9947,119.3975,54.03,55,0,3.47
524,Setermoen,NO,2022-10-12 00:18:36,68.861,18.3486,43.43,70,100,5.99
525,Ossora,RU,2022-10-12 00:18:37,59.2353,163.0719,39.04,90,100,19.04
526,Santo Amaro Da Imperatriz,BR,2022-10-12 00:18:37,-27.6881,-48.7786,71.53,96,97,2.21
527,Bernal,PE,2022-10-12 00:18:38,-5.45,-80.75,67.66,68,7,19.08
528,Sirjan,IR,2022-10-12 00:18:38,29.452,55.6814,60.48,17,0,4.65
529,Gillette,US,2022-10-12 00:18:39,44.2911,-105.5022,50.92,48,75,12.66
530,Buraydah,SA,2022-10-12 00:16:29,26.326,43.975,75.65,22,0,6.4
531,Sharjah,AE,2022-10-12 00:18:02,25.3573,55.4033,80.58,88,0,5.75
532,Moa,CU,2022-10-12 00:18:40,20.6569,-74.9403,80.64,81,50,9.1
533,Venado Tuerto,AR,2022-10-12 00:18:40,-33.7456,-61.9688,60.76,28,2,8.14
534,Waycross,US,2022-10-12 00:18:41,31.2136,-82.354,77.25,95,0,9.22
535,Waipawa,NZ,2022-10-12 00:14:01,-41.4122,175.5153,49.59,74,100,7.27
536,Coquimbo,CL,2022-10-12 00:18:25,-29.9533,-71.3436,55.13,87,0,10.36
537,Nanakuli,US,2022-10-12 00:18:42,21.3906,-158.1547,85.98,68,0,8.05
538,Namibe,AO,2022-10-12 00:18:42,-15.1961,12.1522,66.49,89,56,5.39
539,Prince Rupert,CA,2022-10-12 00:18:43,54.3161,-130.3201,53.69,90,100,12.66
540,Shimoda,JP,2022-10-12 00:18:43,34.6667,138.95,68.36,67,100,18.34
541,Oranjestad,AW,2022-10-12 00:18:44,12.524,-70.027,84.15,82,20,17.27
542,Thompson,CA,2022-10-12 00:18:44,55.7435,-97.8558,53.76,76,100,8.05
543,Dongying,CN,2022-10-12 00:18:45,37.4564,118.4856,55.58,40,0,3.71
544,Lodingen,NO,2022-10-12 00:18:45,68.414,15.9951,42.94,80,100,27.29
545,Point Pedro,LK,2022-10-12 00:18:46,9.8167,80.2333,78.58,84,15,7.09
546,Chimbarongo,CL,2022-10-12 00:14:01,-34.7,-71.05,59.88,77,94,3.71
547,Kurchum,KZ,2022-10-12 00:18:47,48.5722,83.6542,39.97,64,5,4.61
548,Kenai,US,2022-10-12 00:19:47,60.5544,-151.2583,42.03,66,100,3.44
549,Bairiki,KI,2022-10-12 00:19:48,1.3292,172.9752,82.4,83,75,13.8
550,Nogliki,RU,2022-10-12 00:19:48,51.8333,143.1667,40.3,96,100,22.75
551,Mindelo,CV,2022-10-12 00:19:49,16.8901,-24.9804,78.35,78,75,16.11
552,Port Hardy,CA,2022-10-12 00:19:50,50.6996,-127.4199,59.18,55,20,9.22
553,Veraval,IN,2022-10-12 00:19:50,20.9,70.3667,81.14,76,93,7.81
554,Novyy Urengoy,RU,2022-10-12 00:19:51,66.0833,76.6333,37.96,90,99,13.31
555,Keuruu,FI,2022-10-12 00:19:51,62.2667,24.7,40.8,91,28,8.79
556,Rincon,US,2022-10-12 00:14:55,32.296,-81.2354,71.56,84,100,11.5
557,Cheremukhovo,RU,2022-10-12 00:19:52,60.3484,59.9851,39.47,85,76,2.57
558,Terrenate,MX,2022-10-12 00:19:52,19.4833,-97.9167,53.1,86,99,6.15
559,General Roca,AR,2022-10-12 00:19:53,-39.0333,-67.5833,65.62,35,96,28.7
560,Bahia Blanca,AR,2022-10-12 00:19:54,-38.7196,-62.2724,62.65,33,30,9.28
561,Hasaki,JP,2022-10-12 00:19:54,35.7333,140.8333,71.22,61,100,17.22
